user_id,event_date,converted,variant,signup_month,event_month
146,2024-03-10,0,variant,2024-03,2024-03
831,2024-02-12,1,variant,2024-02,2024-02
628,2024-05-20,1,variant,2024-05,2024-05
113,2024-05-26,0,variant,2024-05,2024-05
763,2024-03-29,0,control,2024-03,2024-03
476,2024-04-15,0,variant,2024-04,2024-04
763,2024-04-03,0,variant,2024-03,2024-04
303,2024-06-04,1,control,2024-06,2024-06
971,2024-07-03,0,variant,2024-06,2024-07
825,2024-04-18,1,control,2024-04,2024-04
118,2024-02-18,0,control,2024-02,2024-02
813,2024-03-13,0,control,2024-03,2024-03
161,2024-02-21,0,variant,2024-02,2024-02
401,2024-01-14,0,variant,2024-01,2024-01
198,2024-06-22,0,control,2024-06,2024-06
260,2024-03-03,0,variant,2024-02,2024-03
660,2024-03-27,0,control,2024-03,2024-03
752,2024-02-07,0,variant,2024-02,2024-02
47,2024-05-16,0,variant,2024-05,2024-05
987,2024-01-17,0,variant,2024-01,2024-01
399,2024-03-18,0,variant,2024-03,2024-03
710,2024-01-19,0,control,2024-01,2024-01
559,2024-03-24,0,variant,2024-03,2024-03
78,2024-04-09,0,variant,2024-04,2024-04
124,2024-01-13,0,control,2024-01,2024-01
75,2024-06-28,0,variant,2024-06,2024-06
871,2024-02-01,0,variant,2024-01,2024-02
137,2024-06-22,0,control,2024-06,2024-06
602,2024-04-02,0,variant,2024-03,2024-04
400,2024-05-01,0,variant,2024-04,2024-05
837,2024-03-16,0,variant,2024-02,2024-03
505,2024-05-02,1,control,2024-05,2024-05
500,2024-01-27,0,control,2024-01,2024-01
573,2024-06-16,0,control,2024-05,2024-06
138,2024-06-10,0,variant,2024-06,2024-06
50,2024-02-20,0,variant,2024-02,2024-02
771,2024-06-02,1,variant,2024-05,2024-06
973,2024-05-29,0,control,2024-05,2024-05
619,2024-03-15,0,control,2024-03,2024-03
625,2024-03-15,0,variant,2024-03,2024-03
862,2024-06-14,0,variant,2024-06,2024-06
254,2024-01-13,0,variant,2024-01,2024-01
630,2024-06-03,0,variant,2024-05,2024-06
710,2024-01-15,0,variant,2024-01,2024-01
849,2024-03-15,0,variant,2024-03,2024-03
877,2024-04-03,0,variant,2024-03,2024-04
563,2024-04-26,0,control,2024-04,2024-04
757,2024-03-16,0,variant,2024-03,2024-03
915,2024-01-12,1,variant,2024-01,2024-01
426,2024-05-17,0,control,2024-04,2024-05
547,2024-05-21,0,control,2024-05,2024-05
302,2024-04-04,0,control,2024-04,2024-04
922,2024-02-09,0,variant,2024-01,2024-02
581,2024-02-10,0,control,2024-02,2024-02
349,2024-04-18,0,control,2024-03,2024-04
832,2024-05-17,0,variant,2024-05,2024-05
933,2024-04-20,0,control,2024-04,2024-04
980,2024-03-25,1,variant,2024-03,2024-03
49,2024-04-19,0,control,2024-04,2024-04
917,2024-04-02,1,variant,2024-03,2024-04
74,2024-05-16,0,control,2024-05,2024-05
704,2024-02-25,1,control,2024-02,2024-02
261,2024-06-26,0,control,2024-06,2024-06
356,2024-07-03,0,variant,2024-06,2024-07
582,2024-01-17,0,variant,2024-01,2024-01
602,2024-04-04,0,control,2024-03,2024-04
260,2024-02-29,0,variant,2024-02,2024-02
638,2024-04-30,0,control,2024-04,2024-04
743,2024-06-18,0,variant,2024-06,2024-06
295,2024-07-03,0,variant,2024-06,2024-07
931,2024-03-05,0,variant,2024-02,2024-03
641,2024-03-11,0,variant,2024-03,2024-03
792,2024-03-20,0,variant,2024-03,2024-03
313,2024-05-19,1,variant,2024-05,2024-05
612,2024-04-10,0,variant,2024-03,2024-04
838,2024-04-17,1,variant,2024-04,2024-04
809,2024-02-21,0,variant,2024-02,2024-02
182,2024-04-28,0,variant,2024-04,2024-04
686,2024-05-30,0,variant,2024-05,2024-05
828,2024-05-04,0,variant,2024-04,2024-05
364,2024-04-14,0,variant,2024-03,2024-04
188,2024-04-01,0,control,2024-03,2024-04
569,2024-04-14,0,control,2024-04,2024-04
543,2024-01-10,0,control,2024-01,2024-01
596,2024-01-27,0,variant,2024-01,2024-01
664,2024-05-16,0,control,2024-05,2024-05
985,2024-04-29,0,variant,2024-03,2024-04
548,2024-03-19,0,variant,2024-02,2024-03
725,2024-03-02,0,variant,2024-02,2024-03
926,2024-06-25,0,control,2024-06,2024-06
408,2024-01-17,0,variant,2024-01,2024-01
876,2024-02-10,0,variant,2024-02,2024-02
618,2024-06-30,0,variant,2024-06,2024-06
414,2024-06-01,0,control,2024-05,2024-06
342,2024-07-02,0,variant,2024-06,2024-07
220,2024-02-19,0,variant,2024-02,2024-02
903,2024-03-29,0,variant,2024-03,2024-03
163,2024-03-05,0,variant,2024-02,2024-03
951,2024-01-23,0,variant,2024-01,2024-01
220,2024-02-14,0,variant,2024-02,2024-02
270,2024-01-24,1,variant,2024-01,2024-01
632,2024-01-11,0,variant,2024-01,2024-01
906,2024-03-04,0,variant,2024-03,2024-03
848,2024-04-09,0,control,2024-04,2024-04
400,2024-04-29,0,control,2024-04,2024-04
182,2024-05-16,1,control,2024-04,2024-05
991,2024-01-30,0,control,2024-01,2024-01
618,2024-07-10,1,control,2024-06,2024-07
729,2024-05-29,0,control,2024-05,2024-05
205,2024-02-08,0,variant,2024-02,2024-02
582,2024-03-01,0,control,2024-01,2024-03
556,2024-04-07,0,control,2024-03,2024-04
841,2024-06-14,0,variant,2024-06,2024-06
813,2024-03-09,0,variant,2024-03,2024-03
228,2024-03-21,0,variant,2024-03,2024-03
696,2024-02-15,1,variant,2024-02,2024-02
619,2024-03-27,0,control,2024-03,2024-03
596,2024-01-27,0,control,2024-01,2024-01
850,2024-05-31,0,control,2024-05,2024-05
250,2024-02-19,0,control,2024-01,2024-02
875,2024-03-31,0,control,2024-03,2024-03
441,2024-04-22,0,variant,2024-04,2024-04
533,2024-02-26,0,control,2024-02,2024-02
196,2024-04-10,0,control,2024-04,2024-04
690,2024-01-30,0,control,2024-01,2024-01
929,2024-04-27,0,variant,2024-04,2024-04
987,2024-01-24,1,control,2024-01,2024-01
519,2024-01-10,0,control,2024-01,2024-01
70,2024-05-16,0,control,2024-04,2024-05
639,2024-03-06,0,control,2024-02,2024-03
399,2024-03-09,0,control,2024-03,2024-03
978,2024-03-02,0,variant,2024-02,2024-03
672,2024-06-30,0,control,2024-06,2024-06
760,2024-03-23,0,variant,2024-02,2024-03
203,2024-05-18,0,variant,2024-05,2024-05
148,2024-05-29,0,variant,2024-05,2024-05
472,2024-06-24,0,control,2024-06,2024-06
655,2024-05-08,0,control,2024-05,2024-05
944,2024-07-15,0,control,2024-06,2024-07
199,2024-06-25,0,variant,2024-06,2024-06
917,2024-03-29,1,variant,2024-03,2024-03
426,2024-04-29,0,control,2024-04,2024-04
666,2024-06-09,0,variant,2024-06,2024-06
492,2024-06-27,0,variant,2024-06,2024-06
888,2024-02-27,0,variant,2024-02,2024-02
896,2024-05-13,0,control,2024-05,2024-05
142,2024-02-08,1,variant,2024-02,2024-02
313,2024-05-25,1,control,2024-05,2024-05
165,2024-02-16,0,variant,2024-02,2024-02
314,2024-04-19,0,control,2024-04,2024-04
21,2024-02-09,0,control,2024-02,2024-02
82,2024-06-01,0,variant,2024-05,2024-06
581,2024-02-29,0,variant,2024-02,2024-02
131,2024-04-06,0,control,2024-03,2024-04
599,2024-04-18,0,control,2024-03,2024-04
730,2024-05-04,0,variant,2024-05,2024-05
933,2024-04-14,0,variant,2024-04,2024-04
984,2024-05-10,0,variant,2024-05,2024-05
305,2024-07-09,0,variant,2024-06,2024-07
915,2024-02-09,0,control,2024-01,2024-02
371,2024-06-08,0,variant,2024-05,2024-06
857,2024-03-29,0,variant,2024-03,2024-03
853,2024-06-12,0,variant,2024-05,2024-06
384,2024-05-01,0,control,2024-04,2024-05
908,2024-01-06,0,variant,2024-01,2024-01
445,2024-05-31,1,variant,2024-05,2024-05
425,2024-01-26,0,variant,2024-01,2024-01
161,2024-02-20,0,variant,2024-02,2024-02
178,2024-04-24,0,variant,2024-04,2024-04
629,2024-05-30,1,variant,2024-05,2024-05
708,2024-05-22,0,control,2024-05,2024-05
895,2024-04-25,1,control,2024-04,2024-04
490,2024-03-26,0,variant,2024-03,2024-03
327,2024-03-04,1,variant,2024-02,2024-03
598,2024-06-12,0,control,2024-05,2024-06
289,2024-03-09,0,variant,2024-02,2024-03
593,2024-01-28,1,control,2024-01,2024-01
664,2024-05-22,1,control,2024-05,2024-05
573,2024-05-28,0,variant,2024-05,2024-05
573,2024-05-25,0,variant,2024-05,2024-05
354,2024-02-16,0,control,2024-02,2024-02
28,2024-05-12,0,variant,2024-04,2024-05
954,2024-05-07,0,variant,2024-05,2024-05
43,2024-06-23,1,variant,2024-06,2024-06
681,2024-01-29,0,control,2024-01,2024-01
423,2024-05-02,0,variant,2024-04,2024-05
598,2024-05-29,0,control,2024-05,2024-05
177,2024-06-02,0,control,2024-05,2024-06
529,2024-05-31,0,variant,2024-05,2024-05
610,2024-05-02,0,variant,2024-04,2024-05
966,2024-01-19,0,control,2024-01,2024-01
494,2024-05-20,0,variant,2024-05,2024-05
198,2024-06-30,0,variant,2024-06,2024-06
610,2024-04-29,0,variant,2024-04,2024-04
577,2024-04-27,1,variant,2024-04,2024-04
842,2024-04-25,0,control,2024-04,2024-04
853,2024-05-25,0,variant,2024-05,2024-05
517,2024-02-01,0,control,2024-02,2024-02
514,2024-03-15,0,variant,2024-02,2024-03
22,2024-03-14,0,control,2024-03,2024-03
112,2024-02-13,0,control,2024-02,2024-02
57,2024-03-31,0,variant,2024-03,2024-03
66,2024-03-10,0,control,2024-03,2024-03
842,2024-04-27,0,control,2024-04,2024-04
98,2024-01-16,1,control,2024-01,2024-01
144,2024-02-05,0,variant,2024-01,2024-02
880,2024-02-06,1,variant,2024-01,2024-02
435,2024-05-11,0,control,2024-05,2024-05
637,2024-05-02,0,control,2024-04,2024-05
679,2024-03-31,0,control,2024-03,2024-03
86,2024-02-28,0,variant,2024-02,2024-02
588,2024-05-13,0,variant,2024-05,2024-05
344,2024-04-04,0,control,2024-03,2024-04
936,2024-04-26,0,control,2024-04,2024-04
294,2024-01-16,0,control,2024-01,2024-01
956,2024-04-27,1,control,2024-04,2024-04
571,2024-04-06,0,control,2024-04,2024-04
650,2024-04-02,0,variant,2024-03,2024-04
611,2024-02-28,0,control,2024-02,2024-02
704,2024-02-29,0,variant,2024-02,2024-02
243,2024-02-04,0,variant,2024-01,2024-02
831,2024-02-09,0,control,2024-02,2024-02
561,2024-03-18,0,variant,2024-02,2024-03
960,2024-06-18,0,variant,2024-05,2024-06
32,2024-05-01,0,control,2024-04,2024-05
391,2024-03-30,0,variant,2024-03,2024-03
277,2024-06-15,1,control,2024-06,2024-06
532,2024-03-11,0,variant,2024-03,2024-03
154,2024-01-14,0,variant,2024-01,2024-01
383,2024-07-04,1,variant,2024-05,2024-07
68,2024-06-05,0,variant,2024-06,2024-06
878,2024-05-14,0,variant,2024-05,2024-05
884,2024-01-25,0,variant,2024-01,2024-01
214,2024-05-24,0,variant,2024-05,2024-05
655,2024-05-08,1,control,2024-05,2024-05
376,2024-02-08,0,variant,2024-02,2024-02
744,2024-03-26,0,control,2024-03,2024-03
213,2024-05-17,0,control,2024-04,2024-05
79,2024-03-22,1,variant,2024-03,2024-03
726,2024-06-22,0,control,2024-05,2024-06
628,2024-06-05,0,control,2024-05,2024-06
604,2024-04-07,1,variant,2024-04,2024-04
782,2024-07-11,0,control,2024-06,2024-07
923,2024-06-13,0,control,2024-06,2024-06
381,2024-04-14,0,variant,2024-03,2024-04
680,2024-05-17,0,variant,2024-05,2024-05
58,2024-03-31,0,variant,2024-03,2024-03
796,2024-02-13,0,variant,2024-02,2024-02
26,2024-05-27,0,variant,2024-05,2024-05
881,2024-04-10,0,variant,2024-02,2024-04
447,2024-04-12,0,control,2024-04,2024-04
66,2024-03-14,0,variant,2024-03,2024-03
921,2024-05-11,0,variant,2024-05,2024-05
760,2024-03-23,1,control,2024-02,2024-03
254,2024-01-13,0,control,2024-01,2024-01
899,2024-07-02,1,control,2024-06,2024-07
968,2024-06-22,0,variant,2024-06,2024-06
44,2024-02-15,0,control,2024-02,2024-02
97,2024-05-28,0,variant,2024-05,2024-05
554,2024-03-12,0,variant,2024-03,2024-03
227,2024-06-06,0,variant,2024-06,2024-06
774,2024-06-15,0,control,2024-06,2024-06
679,2024-03-13,1,variant,2024-03,2024-03
436,2024-01-31,0,control,2024-01,2024-01
791,2024-04-21,0,variant,2024-04,2024-04
601,2024-03-02,1,variant,2024-02,2024-03
379,2024-04-26,1,control,2024-03,2024-04
178,2024-04-27,1,variant,2024-04,2024-04
427,2024-05-30,0,control,2024-05,2024-05
915,2024-01-07,0,variant,2024-01,2024-01
709,2024-01-27,0,control,2024-01,2024-01
307,2024-03-11,0,control,2024-03,2024-03
779,2024-05-10,0,control,2024-04,2024-05
504,2024-05-12,0,control,2024-05,2024-05
268,2024-02-23,0,variant,2024-01,2024-02
586,2024-06-10,0,variant,2024-06,2024-06
8,2024-03-16,0,variant,2024-03,2024-03
920,2024-03-03,0,control,2024-02,2024-03
508,2024-02-15,0,control,2024-02,2024-02
476,2024-04-13,0,variant,2024-04,2024-04
297,2024-06-15,0,control,2024-06,2024-06
164,2024-03-20,0,variant,2024-03,2024-03
485,2024-01-15,0,variant,2024-01,2024-01
597,2024-04-01,0,control,2024-03,2024-04
72,2024-04-19,0,variant,2024-04,2024-04
567,2024-03-21,1,variant,2024-03,2024-03
905,2024-04-28,0,variant,2024-04,2024-04
559,2024-03-28,0,control,2024-03,2024-03
911,2024-02-09,0,control,2024-02,2024-02
944,2024-07-02,0,control,2024-06,2024-07
238,2024-05-16,0,control,2024-04,2024-05
104,2024-02-15,0,control,2024-01,2024-02
210,2024-01-14,0,variant,2024-01,2024-01
554,2024-03-30,0,variant,2024-03,2024-03
828,2024-05-04,0,variant,2024-04,2024-05
468,2024-04-24,0,control,2024-04,2024-04
454,2024-05-15,0,variant,2024-05,2024-05
268,2024-02-13,0,control,2024-01,2024-02
386,2024-06-17,0,variant,2024-06,2024-06
775,2024-05-30,0,variant,2024-05,2024-05
848,2024-04-13,0,variant,2024-04,2024-04
387,2024-04-16,0,variant,2024-04,2024-04
877,2024-03-11,0,variant,2024-03,2024-03
259,2024-03-28,0,control,2024-03,2024-03
283,2024-02-26,0,control,2024-02,2024-02
626,2024-05-22,0,control,2024-05,2024-05
875,2024-03-24,0,control,2024-03,2024-03
40,2024-01-17,0,variant,2024-01,2024-01
486,2024-05-08,1,control,2024-05,2024-05
929,2024-04-21,0,variant,2024-04,2024-04
220,2024-02-21,0,control,2024-02,2024-02
129,2024-01-21,0,control,2024-01,2024-01
520,2024-05-26,0,variant,2024-05,2024-05
613,2024-01-07,1,control,2024-01,2024-01
928,2024-04-30,0,variant,2024-04,2024-04
892,2024-02-16,0,variant,2024-02,2024-02
688,2024-04-26,0,control,2024-03,2024-04
619,2024-03-20,0,variant,2024-03,2024-03
613,2024-01-18,0,control,2024-01,2024-01
260,2024-02-21,0,variant,2024-02,2024-02
990,2024-03-09,0,variant,2024-03,2024-03
966,2024-02-25,0,control,2024-01,2024-02
366,2024-04-13,1,variant,2024-04,2024-04
758,2024-04-28,0,control,2024-04,2024-04
787,2024-04-30,0,variant,2024-04,2024-04
544,2024-05-30,1,variant,2024-05,2024-05
649,2024-06-05,0,variant,2024-05,2024-06
524,2024-02-24,1,variant,2024-02,2024-02
907,2024-05-19,0,control,2024-05,2024-05
814,2024-03-17,0,variant,2024-03,2024-03
887,2024-05-02,0,control,2024-05,2024-05
16,2024-03-19,0,variant,2024-02,2024-03
129,2024-01-27,0,control,2024-01,2024-01
575,2024-03-25,0,variant,2024-03,2024-03
109,2024-03-24,0,variant,2024-03,2024-03
887,2024-05-12,0,variant,2024-05,2024-05
533,2024-02-28,0,control,2024-02,2024-02
670,2024-03-03,0,variant,2024-02,2024-03
269,2024-04-27,1,variant,2024-04,2024-04
162,2024-02-18,0,variant,2024-02,2024-02
260,2024-02-29,0,control,2024-02,2024-02
924,2024-05-01,0,control,2024-03,2024-05
102,2024-04-18,1,control,2024-04,2024-04
506,2024-02-25,1,control,2024-02,2024-02
735,2024-01-30,0,control,2024-01,2024-01
571,2024-04-10,1,control,2024-04,2024-04
247,2024-04-01,0,control,2024-03,2024-04
640,2024-02-19,1,control,2024-02,2024-02
795,2024-02-09,0,control,2024-02,2024-02
837,2024-03-05,0,variant,2024-02,2024-03
537,2024-03-31,0,variant,2024-03,2024-03
131,2024-03-15,0,control,2024-03,2024-03
353,2024-03-14,0,variant,2024-03,2024-03
196,2024-04-13,0,variant,2024-04,2024-04
793,2024-02-14,1,variant,2024-02,2024-02
916,2024-06-29,0,control,2024-06,2024-06
930,2024-06-03,0,control,2024-05,2024-06
666,2024-06-10,0,variant,2024-06,2024-06
382,2024-03-13,0,control,2024-03,2024-03
645,2024-05-06,0,control,2024-05,2024-05
227,2024-06-05,0,control,2024-06,2024-06
701,2024-04-23,0,control,2024-04,2024-04
476,2024-04-20,0,variant,2024-04,2024-04
477,2024-03-07,0,control,2024-02,2024-03
265,2024-02-19,1,variant,2024-02,2024-02
372,2024-06-27,0,variant,2024-06,2024-06
486,2024-05-09,1,variant,2024-05,2024-05
434,2024-05-30,0,control,2024-05,2024-05
646,2024-02-16,0,control,2024-02,2024-02
211,2024-02-07,1,control,2024-01,2024-02
572,2024-05-09,0,control,2024-05,2024-05
940,2024-02-04,0,variant,2024-02,2024-02
377,2024-05-11,0,control,2024-05,2024-05
395,2024-04-26,0,variant,2024-04,2024-04
450,2024-03-18,0,variant,2024-03,2024-03
943,2024-06-08,0,variant,2024-06,2024-06
364,2024-04-01,1,variant,2024-03,2024-04
876,2024-02-14,0,control,2024-02,2024-02
457,2024-01-31,0,control,2024-01,2024-01
725,2024-03-11,0,control,2024-02,2024-03
728,2024-02-25,0,control,2024-02,2024-02
226,2024-04-09,1,variant,2024-04,2024-04
982,2024-06-15,0,control,2024-06,2024-06
131,2024-03-14,0,control,2024-03,2024-03
588,2024-05-20,1,variant,2024-05,2024-05
476,2024-04-15,0,control,2024-04,2024-04
798,2024-06-29,0,variant,2024-06,2024-06
986,2024-02-04,0,control,2024-01,2024-02
277,2024-07-04,0,control,2024-06,2024-07
156,2024-04-26,0,variant,2024-02,2024-04
760,2024-03-03,0,variant,2024-02,2024-03
218,2024-03-20,0,control,2024-03,2024-03
190,2024-03-26,0,control,2024-03,2024-03
417,2024-06-19,0,control,2024-06,2024-06
981,2024-03-07,0,control,2024-03,2024-03
675,2024-03-26,0,control,2024-03,2024-03
692,2024-07-13,1,variant,2024-06,2024-07
546,2024-06-19,0,control,2024-06,2024-06
41,2024-01-16,0,control,2024-01,2024-01
307,2024-03-12,0,variant,2024-03,2024-03
943,2024-06-26,0,control,2024-06,2024-06
338,2024-01-18,0,control,2024-01,2024-01
314,2024-04-19,0,variant,2024-04,2024-04
75,2024-06-07,0,control,2024-06,2024-06
953,2024-03-04,0,variant,2024-02,2024-03
279,2024-01-15,0,control,2024-01,2024-01
176,2024-06-21,0,control,2024-06,2024-06
896,2024-05-19,0,control,2024-05,2024-05
662,2024-04-19,0,control,2024-04,2024-04
273,2024-04-20,0,control,2024-04,2024-04
837,2024-03-09,0,control,2024-02,2024-03
620,2024-05-03,0,variant,2024-05,2024-05
651,2024-06-03,0,variant,2024-05,2024-06
862,2024-06-19,0,control,2024-06,2024-06
783,2024-06-20,0,variant,2024-06,2024-06
859,2024-05-09,1,variant,2024-05,2024-05
931,2024-02-19,0,variant,2024-02,2024-02
289,2024-02-21,0,control,2024-02,2024-02
724,2024-03-24,0,variant,2024-03,2024-03
893,2024-02-12,0,control,2024-02,2024-02
272,2024-02-26,0,control,2024-02,2024-02
930,2024-07-01,0,variant,2024-05,2024-07
66,2024-03-13,0,variant,2024-03,2024-03
483,2024-04-10,0,variant,2024-03,2024-04
936,2024-04-18,0,variant,2024-04,2024-04
248,2024-04-20,0,control,2024-04,2024-04
156,2024-02-22,0,variant,2024-02,2024-02
47,2024-05-14,0,control,2024-05,2024-05
935,2024-06-01,0,control,2024-05,2024-06
454,2024-05-08,1,variant,2024-05,2024-05
201,2024-06-13,0,control,2024-06,2024-06
660,2024-04-09,0,variant,2024-03,2024-04
124,2024-01-15,0,control,2024-01,2024-01
1,2024-05-10,0,variant,2024-04,2024-05
968,2024-06-23,0,control,2024-06,2024-06
759,2024-02-13,0,control,2024-01,2024-02
855,2024-04-17,0,variant,2024-04,2024-04
640,2024-02-03,0,control,2024-02,2024-02
191,2024-05-06,0,variant,2024-04,2024-05
579,2024-04-16,1,variant,2024-03,2024-04
516,2024-06-23,0,variant,2024-06,2024-06
442,2024-05-18,1,variant,2024-05,2024-05
921,2024-05-15,0,control,2024-05,2024-05
815,2024-07-18,1,variant,2024-06,2024-07
806,2024-03-06,0,control,2024-02,2024-03
143,2024-03-12,1,control,2024-01,2024-03
191,2024-04-28,0,control,2024-04,2024-04
533,2024-02-21,0,variant,2024-02,2024-02
227,2024-06-13,0,variant,2024-06,2024-06
313,2024-06-04,0,variant,2024-05,2024-06
629,2024-05-27,0,variant,2024-05,2024-05
949,2024-06-12,1,variant,2024-06,2024-06
302,2024-04-19,0,variant,2024-04,2024-04
654,2024-05-26,0,control,2024-05,2024-05
996,2024-04-16,0,variant,2024-04,2024-04
460,2024-01-31,0,variant,2024-01,2024-01
401,2024-01-09,0,control,2024-01,2024-01
551,2024-06-30,0,variant,2024-06,2024-06
393,2024-01-22,0,control,2024-01,2024-01
867,2024-04-03,0,variant,2024-03,2024-04
764,2024-05-14,0,variant,2024-05,2024-05
845,2024-03-26,0,variant,2024-03,2024-03
207,2024-01-17,0,variant,2024-01,2024-01
210,2024-01-15,0,variant,2024-01,2024-01
115,2024-02-17,0,variant,2024-02,2024-02
737,2024-04-23,0,control,2024-04,2024-04
646,2024-02-18,0,control,2024-02,2024-02
251,2024-05-23,0,variant,2024-05,2024-05
219,2024-01-26,0,variant,2024-01,2024-01
407,2024-04-08,0,variant,2024-03,2024-04
443,2024-02-25,0,control,2024-02,2024-02
603,2024-05-31,0,variant,2024-05,2024-05
354,2024-02-10,0,variant,2024-02,2024-02
888,2024-02-26,0,control,2024-02,2024-02
558,2024-01-05,0,variant,2024-01,2024-01
550,2024-06-10,0,variant,2024-06,2024-06
142,2024-02-13,1,variant,2024-02,2024-02
612,2024-04-26,0,variant,2024-03,2024-04
501,2024-04-22,0,control,2024-04,2024-04
840,2024-06-16,0,variant,2024-06,2024-06
702,2024-03-21,0,variant,2024-03,2024-03
547,2024-05-07,0,control,2024-05,2024-05
659,2024-02-10,0,variant,2024-01,2024-02
542,2024-05-14,1,variant,2024-05,2024-05
846,2024-04-30,0,control,2024-04,2024-04
507,2024-05-02,0,control,2024-04,2024-05
596,2024-01-23,0,control,2024-01,2024-01
881,2024-03-02,0,variant,2024-02,2024-03
281,2024-05-10,0,variant,2024-05,2024-05
424,2024-03-21,0,control,2024-03,2024-03
856,2024-02-25,0,control,2024-02,2024-02
270,2024-01-12,0,control,2024-01,2024-01
154,2024-01-20,1,variant,2024-01,2024-01
614,2024-05-14,0,variant,2024-04,2024-05
727,2024-07-10,0,variant,2024-06,2024-07
662,2024-04-24,0,variant,2024-04,2024-04
944,2024-06-19,0,variant,2024-06,2024-06
83,2024-04-04,1,control,2024-03,2024-04
622,2024-01-18,0,variant,2024-01,2024-01
947,2024-05-16,0,variant,2024-04,2024-05
899,2024-07-20,0,variant,2024-06,2024-07
426,2024-04-24,0,variant,2024-04,2024-04
275,2024-06-26,0,variant,2024-06,2024-06
713,2024-02-17,0,variant,2024-02,2024-02
284,2024-05-17,1,variant,2024-05,2024-05
980,2024-03-11,0,variant,2024-03,2024-03
173,2024-05-22,0,variant,2024-05,2024-05
327,2024-03-12,0,control,2024-02,2024-03
718,2024-06-05,0,control,2024-06,2024-06
63,2024-03-10,0,variant,2024-03,2024-03
73,2024-06-03,0,control,2024-05,2024-06
763,2024-04-06,0,control,2024-03,2024-04
636,2024-04-02,0,control,2024-03,2024-04
375,2024-06-15,0,variant,2024-06,2024-06
633,2024-03-08,0,variant,2024-02,2024-03
508,2024-02-13,1,control,2024-02,2024-02
787,2024-04-20,0,control,2024-04,2024-04
943,2024-06-09,0,variant,2024-06,2024-06
398,2024-03-29,0,control,2024-03,2024-03
120,2024-02-27,0,control,2024-02,2024-02
934,2024-03-30,0,variant,2024-03,2024-03
437,2024-04-28,0,variant,2024-04,2024-04
829,2024-02-04,1,control,2024-01,2024-02
676,2024-06-17,0,variant,2024-06,2024-06
936,2024-04-19,1,control,2024-04,2024-04
465,2024-07-13,0,variant,2024-06,2024-07
286,2024-03-14,0,control,2024-03,2024-03
265,2024-03-09,0,control,2024-02,2024-03
320,2024-04-28,0,variant,2024-04,2024-04
673,2024-04-17,0,variant,2024-03,2024-04
376,2024-02-05,0,control,2024-02,2024-02
820,2024-03-31,0,control,2024-03,2024-03
89,2024-07-22,0,variant,2024-05,2024-07
654,2024-05-29,0,variant,2024-05,2024-05
203,2024-05-25,0,control,2024-05,2024-05
821,2024-01-09,0,variant,2024-01,2024-01
739,2024-03-16,0,control,2024-03,2024-03
955,2024-06-18,0,variant,2024-05,2024-06
334,2024-06-13,0,control,2024-06,2024-06
222,2024-05-22,0,control,2024-05,2024-05
41,2024-01-14,0,control,2024-01,2024-01
708,2024-05-22,1,control,2024-05,2024-05
68,2024-06-08,1,control,2024-06,2024-06
988,2024-03-13,1,control,2024-03,2024-03
776,2024-04-04,0,control,2024-04,2024-04
514,2024-02-29,0,control,2024-02,2024-02
873,2024-03-10,0,variant,2024-02,2024-03
637,2024-05-02,0,control,2024-04,2024-05
622,2024-01-14,1,variant,2024-01,2024-01
598,2024-05-31,0,control,2024-05,2024-05
937,2024-01-21,0,control,2024-01,2024-01
632,2024-01-18,0,variant,2024-01,2024-01
127,2024-03-06,0,variant,2024-01,2024-03
255,2024-04-18,0,control,2024-04,2024-04
695,2024-02-08,0,control,2024-01,2024-02
16,2024-03-05,1,variant,2024-02,2024-03
477,2024-02-27,1,variant,2024-02,2024-02
62,2024-05-24,0,variant,2024-05,2024-05
881,2024-03-03,0,control,2024-02,2024-03
432,2024-02-19,0,control,2024-02,2024-02
670,2024-03-20,0,variant,2024-02,2024-03
268,2024-01-31,1,variant,2024-01,2024-01
35,2024-04-11,0,variant,2024-03,2024-04
779,2024-05-13,0,variant,2024-04,2024-05
576,2024-02-18,0,variant,2024-02,2024-02
494,2024-05-29,0,control,2024-05,2024-05
562,2024-03-19,0,control,2024-03,2024-03
469,2024-04-19,0,variant,2024-03,2024-04
767,2024-05-01,0,control,2024-04,2024-05
661,2024-03-03,0,control,2024-03,2024-03
325,2024-04-27,0,control,2024-04,2024-04
304,2024-03-19,0,control,2024-03,2024-03
276,2024-06-26,0,control,2024-06,2024-06
869,2024-05-12,0,variant,2024-05,2024-05
963,2024-05-21,0,control,2024-05,2024-05
684,2024-02-08,0,variant,2024-02,2024-02
929,2024-04-26,0,control,2024-04,2024-04
201,2024-06-16,1,control,2024-06,2024-06
445,2024-05-27,0,variant,2024-05,2024-05
905,2024-05-03,0,variant,2024-04,2024-05
324,2024-04-24,0,control,2024-04,2024-04
35,2024-03-21,0,variant,2024-03,2024-03
977,2024-06-27,0,control,2024-06,2024-06
482,2024-06-22,1,variant,2024-06,2024-06
728,2024-02-17,0,control,2024-02,2024-02
480,2024-05-15,0,control,2024-05,2024-05
65,2024-04-30,0,variant,2024-04,2024-04
8,2024-03-21,0,variant,2024-03,2024-03
301,2024-01-24,0,control,2024-01,2024-01
343,2024-02-21,0,variant,2024-02,2024-02
431,2024-06-14,0,control,2024-06,2024-06
424,2024-03-27,0,variant,2024-03,2024-03
332,2024-02-18,0,control,2024-02,2024-02
